source,category,subcategory,label,era,updated_on,image,name,notes,line_type,image_type,author,license,gauge
MLG Traffic,Fifth generation (Twindexx Vario),"1st / 2nd class, low doors.",DABpbza 787.7,6,20190331,images/DB/V/DB_DABpbza787_7_VRRVBB2,DB_DABpbza787_7_VRRVBB2,Second livery with big wheelchair logos. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"1st / 2nd class, low doors.",DABpbza 789.0,6,20190331,images/DB/V/DB_DABpbza789_VRRMNRX,DB_DABpbza789_VRRMNRX,24 units for the Main-Neckar-Ried-Express trains with 446 EMU. Regional traffic red livery. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"2nd class, low doors.",DBpza 782.1,6,20190331,images/DB/V/DB_DBpza782_1_VRR2VBB,DB_DBpza782_1_VRR2VBB,5 units for the VBB (Berlin - Brandenburg) 445. Regional traffic red livery with VBB logos. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"2nd class, low doors.",DBpza 782.1,6,20200329,images/DB/V/DB_DBpza782_1_VRR2MSX,DB_DBpza782_1_VRR2MSX,12 units for the Main-Spessart-Express 445. Regional traffic red livery with dedicated logos. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"2nd class, low doors.",DBpza 782.1,6,20220403,images/DB/V/DB_DBpza782_1_VRR,DB_DBpza782_1_VRR,48 units for the Regio Oberbayern 445. Regional traffic red livery without specific regional logos. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"2nd class, low doors.",DBpza 782.2,6,20190331,images/DB/V/DB_DBpza782_2_VRR2ENB,DB_DBpza782_2_VRR2ENB,18 units for Niedersachsen push/pull trains. Regional traffic red livery with Expresskreuz Niedersachsen Bremen logos. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"2nd class, low doors.",DBpza 782.2,6,20190331,images/DB/V/DB_DBpza782_2_VRR2VBB,DB_DBpza782_2_VRR2VBB,5 units for the VBB (Berlin - Brandenburg) 445. Regional traffic red livery with VBB logos. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"2nd class, low doors.",DBpza 782.2,6,20200329,images/DB/V/DB_DBpza782_2_VRRVBB2,DB_DBpza782_2_VRRVBB2,Second livery with big bike logos. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"2nd class, low doors.",DBpza 784.0,6,20190331,images/DB/V/DB_DBpza784_VRRMNRX,DB_DBpza784_VRRMNRX,17 units for the Main-Neckar-Ried-Express trains with 446 EMU. Regional traffic red livery. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"2nd class, doors over the bogies.",DBpza 783.0,6,20160925,images/DB/V/DB_DBpza783_0_NahSh,DB_DBpza783_0_NahSh,NAH.SH livery with green doors. DB REGIO logo. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Fifth generation (Twindexx Vario),"2nd class, doors over the bogies.",DBpza 783.0,6,20190331,images/DB/V/DB_DBpza783_0_NahSH,DB_DBpza783_0_NahSH,DB REGIO logos replaced by simple DB logos when incorporated in the 445 EMU trains. http://mlgtraffic.net/DB_E_V_Dostos.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,4b,20100926,images/SNCF/AE/ZR17300_2S_BRGTLR,ZR17300_2S_BRGTLR,"Z 7300 with big shutters. Initial livery, TLR logos. http://mlgtraffic.net/SNCF_E_REG_LR.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,4b,20100926,images/SNCF/AE/Z7300_2S_BRGTLR,Z7300_2S_BRGTLR,"Z 7300 with big shutters. Initial livery, TLR logos. http://mlgtraffic.net/SNCF_E_REG_LR.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,"5a,5b",20100926,images/SNCF/AE/Z7300_2S_T1JLR1,Z7300_2S_T1JLR1,"Single voltage 1,5 kV for regional purposes. Yellow TER livery. 12 for Languedoc-Roussillon (including both Z 97300). http://mlgtraffic.net/SNCF_E_REG_LR.xml",1,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,"5a,5b",20100926,images/SNCF/AE/ZR17300_2S_T1JLR1,ZR17300_2S_T1JLR1,"Single voltage 1,5 kV for regional purposes. Yellow TER livery. 12 for Languedoc-Roussillon (including both Z 97300). http://mlgtraffic.net/SNCF_E_REG_LR.xml",1,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,5b,20100926,images/SNCF/AE/ZR17300_2S_T1JCLR2,ZR17300_2S_T1JCLR2,"More recent regional logos, ""casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_REG_LR.xml",1,sides_L,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,5b,20100926,images/SNCF/AE/Z7300_2S_T1JCLR2,Z7300_2S_T1JCLR2,"More recent regional logos, ""casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_REG_LR.xml",1,sides_R,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,5b,20100926,images/SNCF/AE/ZR17300_2S_T2BLR,ZR17300_2S_T2BLR,TER livery (without big TER logos but with big regional features) for 10 units : Z 7357 and 64 to 72. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,5b,20100926,images/SNCF/AE/Z7300_2S_T2BLR,Z7300_2S_T2BLR,TER livery (without big TER logos but with big regional features) for 10 units : Z 7357 and 64 to 72. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,6,20100926,images/SNCF/AE/Z7300_2S_T2BILR,Z7300_2S_T2BILR,"Carmillon SNCF logo, unique class. http://mlgtraffic.net/SNCF_E_REG_LR.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 2nd series,6,20100926,images/SNCF/AE/ZR17300_2S_T2BILR,ZR17300_2S_T2BILR,"Carmillon SNCF logo, unique class. http://mlgtraffic.net/SNCF_E_REG_LR.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7500 1st series,5b,20100926,images/SNCF/AE/Z7500_1S_T2BLR,Z7500_1S_T2BLR,"Single voltage 1,5 kV, for express trains, with little shutters. TER livery (without big TER logos but with big regional features). Known : Z 7504, 08. http://mlgtraffic.net/SNCF_E_REG_LR.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7500 1st series,5b,20100926,images/SNCF/AE/ZR17500_1S_T2BLR,ZR17500_1S_T2BLR,"Single voltage 1,5 kV, for express trains, with little shutters. TER livery (without big TER logos but with big regional features). Known : Z 7504, 08. http://mlgtraffic.net/SNCF_E_REG_LR.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 / 7500 refurbished,6,20100926,images/SNCF/AE/Z7300_RG_T2PLR,Z7300_RG_T2PLR,"Refurbished at the end of the '2000 years, with air conditioning. New visual identity for the Région. 12 Z 7300 and 3 Z7500 (now totally similar). http://mlgtraffic.net/SNCF_E_REG_LR.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Z2,Z 7300 / 7500 refurbished,6,20100926,images/SNCF/AE/ZR17300_RG_T2PLR,ZR17300_RG_T2PLR,"Refurbished at the end of the '2000 years, with air conditioning. New visual identity for the Région. 12 Z 7300 and 3 Z7500 (now totally similar). http://mlgtraffic.net/SNCF_E_REG_LR.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,Refurbished RGP1,X 2700,5a,20080629,images/SNCF/AD/X2700RG_T1JLR1,X2700RG_T1JLR1,http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,Refurbished RGP1,X 2700,5a,20080629,images/SNCF/AD/XR7700RG_T1JLR1,XR7700RG_T1JLR1,http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,X 2200,X 92203,4b,20030413,images/SNCF/AD/X92203_TLR,X92203_TLR,"Single unit bought by the Région. Dramatic initial livery ""TLR / Trains du Languedoc-Roussillon"". http://mlgtraffic.net/SNCF_E_REG_LR.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,X 2200,X 92203,"5a,5b",20060115,images/SNCF/AD/X92203_T1JLR,X92203_T1JLR,The X 92203 has lost its TLR livery for a more classic TER yellow. Old regional logos. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,X TER,X 72500 (double),5b,20070617,images/SNCF/AD/X72500_T2LR1_ML,X72500_T2LR1_ML,5 units for Languedoc-Roussillon. Old regional logos. http://mlgtraffic.net/SNCF_E_REG_LR.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,X TER,X 72500 (double),5b,20070617,images/SNCF/AD/X72500_T2LR1_MR,X72500_T2LR1_MR,5 units for Languedoc-Roussillon. Old regional logos. http://mlgtraffic.net/SNCF_E_REG_LR.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,X TER,X 72500 bicaisses,5b,20040201,images/SNCF/AD/X72500_T2LR2_ML,X72500_T2LR2_ML,Big regional logos with the old big TER logo. http://mlgtraffic.net/SNCF_E_REG_LR.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,X TER,X 72500 bicaisses,5b,20040201,images/SNCF/AD/X72500_T2LR2_MR,X72500_T2LR2_MR,Big regional logos with the old big TER logo. http://mlgtraffic.net/SNCF_E_REG_LR.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73500,,20140928,images/SNCF/AD/X73500_T2LR,X73500_T2LR,Big regional logos with the old big TER logo. http://mlgtraffic.net/SNCF_E_REG_LR.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73500,6,20140928,images/SNCF/AD/X73500_T2PLR,X73500_T2PLR,New visual identity for the Région. http://mlgtraffic.net/SNCF_E_REG_LR.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500,6,20080330,images/SNCF/AM/ZRGC4_T2PLR,ZRGC4_T2PLR,37 4-bodied units ordered. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500,6,20080330,images/SNCF/AM/ZGC_T2PLR,ZGC_T2PLR,37 4-bodied units ordered. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500,6,20080330,images/SNCF/AM/ZRGC_T2PLR,ZRGC_T2PLR,37 4-bodied units ordered. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500,6,20110626,images/SNCF/AM/ZGC_T2PLR2,ZGC_T2PLR2,Latest livery with dark grey doors. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500,6,20110626,images/SNCF/AM/ZRGC4_T2PLR2,ZRGC4_T2PLR2,Latest livery with dark grey doors. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500,6,20110626,images/SNCF/AM/ZRGC_T2PLR2,ZRGC_T2PLR2,Latest livery with dark grey doors. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500 tricaisses,6,20080330,images/SNCF/AM/BRGC_T2PLR,BRGC_T2PLR,Initial livery with metallic grey doors. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500 tricaisses,6,20080330,images/SNCF/AM/BGC_T2PLR,BGC_T2PLR,Initial livery with metallic grey doors. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500 tricaisses,6,20210926,images/SNCF/AM/BGC_T2PLR2,BGC_T2PLR2,Latest livery with dark grey doors. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500 tricaisses,6,20210926,images/SNCF/AM/BRGC_T2PLR2,BRGC_T2PLR2,Latest livery with dark grey doors. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500 quadricaisses,6,20210926,images/SNCF/AM/BGC4_T2PLR2,BGC4_T2PLR2,Latest livery with dark grey doors. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500 quadricaisses,6,20210926,images/SNCF/AM/BRGC4_T2PLR2,BRGC4_T2PLR2,Latest livery with dark grey doors. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Former line coaches,USI,USI66 AB,5b,20040905,images/VL/USI_T2BLR_AB,USI_T2BLR_AB,1st / 2nd class. Big regional logos. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Former line coaches,USI,USI66 B,5b,20080629,images/SNCF/VLDEVUIC/USI66_T2BLR_B,USI66_T2BLR_B,2nd class. Big regional logos. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Former line coaches,Corail VTU,VTU B,5b,20210328,images/SNCF/VLCorail/VTU_T2LR_B,VTU_T2LR_B,2nd class. Old regional logos. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Former line coaches,Corail VTU,VTU B,5b,20210328,images/SNCF/VLCorail/VTU_T2BLR_B,VTU_T2BLR_B,2nd class. Big regional logos. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Former line coaches,Corail VTU,VTU B,6,20210328,images/SNCF/VLCorail/VTU_T2BILR_B,VTU_T2BILR_B,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_LR.xml,2,sides,,CC BY-NC-SA 3.0,
